Unnamed: 0,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
506,-66.10999,-85.31549,-86.5356,-79.88513,-65.35244,-78.44072,-55.15479,-72.95721,43.35494804382324,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.124516785350966,11.317412935323384
507,-67.48042,-75.16388,-75.39252,-88.38451,-66.05634,-74.68513,-55.31796,-71.78285,43.438682317733765,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.146897253306204,11.339303482587065
508,-71.52496,-69.92593,-70.0407,-83.77597,-68.9275,-71.23917,-56.01564,-68.62427,43.52362084388733,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.169277721261444,11.361194029850749
509,-77.38902,-67.17179,-67.96702,-79.39681,-72.03514,-69.16804,-57.9324,-65.91588,43.607170820236206,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.191658189216684,11.38308457711443
510,-81.23763,-65.27981,-68.16046,-81.77804,-72.75714,-68.37088,-62.55301,-63.65513,43.69259548187256,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.214038657171924,11.40497512437811
511,-80.16416,-64.93665,-71.3075,-93.00468,-72.0286,-67.24167,-67.65322,-62.86109,43.77781796455383,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.236419125127162,11.426865671641792
512,-75.34012,-66.69186,-78.17904,-81.34164,-73.4696,-66.35118,-64.95785,-62.75579,43.864559173583984,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.2587995930824,11.448756218905473
513,-71.64054,-70.58672,-78.13686,-77.66692,-73.44258,-66.00822,-64.21609,-64.43589,43.95009231567383,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.28118006103764,11.470646766169155
514,-70.53139,-73.59814,-72.22967,-79.02145,-71.98869,-65.89714,-66.45679,-68.47244,44.03619909286499,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.30356052899288,11.514427860696518
515,-71.91076,-73.04648,-69.92633,-83.55279,-72.36506,-65.63356,-64.84715,-81.84058,44.12212920188904,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.325940996948118,11.5363184079602
516,-73.4182,-73.88496,-68.56263,-84.47549,-73.07608,-65.377,-62.14533,-72.9947,44.20726442337036,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.348321464903355,11.55820895522388
517,-73.2389,-70.33935,-68.82126,-87.82578,-73.91574,-65.68393,-62.31376,-65.87778,44.29415559768677,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.370701932858596,11.580099502487563
518,-74.86989,-65.64111,-71.47848,-95.10523,-75.67298,-66.46831,-65.90649,-62.65894,44.38058161735535,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.393082400813835,11.601990049751244
519,-83.22325,-63.50138,-80.4056,-79.67886,-77.80142,-66.49403,-73.45061,-61.55548,44.46440267562866,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.415462868769074,11.623880597014926
520,-76.02031,-64.22565,-79.92059,-74.43039,-77.9133,-65.38243,-73.30004,-60.73361,44.54495406150818,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.437843336724312,11.645771144278608
521,-69.37292,-67.84953,-72.62061,-73.49375,-75.89808,-65.42778,-69.03416,-60.31337,44.63039994239807,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.460223804679552,11.667661691542287
522,-66.93375,-77.85696,-70.79188,-74.00596,-76.1152,-67.02699,-64.59584,-59.75761,44.717148542404175,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.482604272634791,11.689552238805971
523,-68.01216,-77.4929,-71.89761,-75.72776,-75.38421,-70.00266,-61.31683,-60.12335,44.80273151397705,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.50498474059003,11.711442786069652
524,-72.10451,-69.55346,-72.86195,-76.87618,-71.2576,-69.20201,-60.40042,-61.39031,44.88385272026062,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.52736520854527,11.733333333333334
525,-80.47166,-65.39812,-74.67418,-81.36886,-68.44775,-67.4427,-61.50126,-64.5053,44.97100496292114,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.549745676500509,11.755223880597017
526,-76.70942,-62.99251,-80.24391,-85.92894,-68.28165,-67.75119,-63.99504,-70.27407,45.05744242668152,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.572126144455748,11.777114427860695
527,-70.10194,-62.97012,-97.95439,-78.0665,-68.40259,-69.04955,-63.65181,-75.57034,45.14384007453919,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.594506612410989,11.79900497512438
528,-67.0294,-66.03893,-78.50716,-74.41714,-69.49101,-69.60445,-61.54177,-70.15386,45.22550868988037,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.616887080366226,11.82089552238806
529,-65.96746,-75.75216,-77.10957,-73.95388,-68.97184,-70.08781,-60.23825,-67.59131,45.31204295158386,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.639267548321463,11.842786069651742
530,-67.3435,-77.21105,-80.98803,-74.72549,-69.02937,-71.75339,-60.33583,-67.70847,45.39697170257568,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.661648016276704,11.864676616915425
531,-73.11736,-69.24084,-82.59997,-76.44225,-70.58124,-70.31931,-62.58393,-70.50095,45.48256254196167,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.684028484231945,11.886567164179104
532,-76.80746,-67.60793,-76.60169,-76.82097,-74.30813,-67.2999,-67.73537,-74.35786,45.56445217132568,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.706408952187182,11.908457711442788
533,-68.67588,-69.03323,-75.07478,-78.38645,-80.19627,-66.58661,-69.11547,-87.36286,45.65075182914734,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.72878942014242,11.930348258706468
534,-65.64539,-75.22361,-78.68165,-77.87244,-94.8358,-67.73882,-64.88119,-71.97155,45.734861850738525,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.75116988809766,11.95223880597015
535,-65.94162,-79.66457,-110.21377,-74.87438,-101.93845,-69.84341,-64.43894,-63.9331,45.82264280319214,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.7735503560529,11.974129353233833
536,-69.30942,-72.67759,-77.59367,-73.24559,-79.87308,-68.66562,-64.92596,-60.21984,45.90693163871765,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.795930824008138,11.996019900497512
537,-72.19207,-70.28848,-75.02094,-72.64729,-73.00792,-67.55276,-61.51578,-59.13316,45.99324154853821,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.818311291963376,12.017910447761196
538,-69.53426,-68.7912,-77.12985,-72.25607,-69.26507,-68.62941,-58.21172,-60.48829,46.07937955856323,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.840691759918617,12.039800995024876
539,-67.20036,-70.7377,-77.84218,-73.23392,-65.74656,-71.22771,-57.76123,-65.19666,46.165650844573975,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.863072227873856,12.06169154228856
540,-66.87403,-88.14056,-73.87517,-74.90942,-63.41079,-70.0779,-59.54822,-77.30953,46.25105094909668,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.885452695829096,12.08358208955224
541,-69.01126,-70.66344,-73.77971,-78.5145,-61.66699,-67.47958,-62.92567,-77.8914,46.33691573143005,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.907833163784334,12.105472636815922
542,-73.15307,-64.1616,-77.50413,-81.21334,-60.65925,-66.44955,-67.70454,-70.79054,46.42390656471253,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.930213631739573,12.127363184079602
543,-74.3388,-62.74381,-84.1749,-78.69973,-60.75967,-66.20973,-68.00408,-64.50337,46.51096510887146,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.952594099694812,12.149253731343284
544,-70.70306,-64.0974,-79.47985,-74.02574,-61.73894,-67.67491,-59.94897,-60.41686,46.59829640388489,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.974974567650053,12.171144278606969
545,-69.74749,-70.39772,-79.2018,-70.99424,-63.89163,-69.0927,-56.58292,-59.47131,46.68352246284485,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,13.99735503560529,12.193034825870647
546,-72.16814,-79.43365,-85.08995,-69.84879,-66.04111,-67.37708,-56.62779,-61.44391,46.77112817764282,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.019735503560527,12.21492537313433
547,-80.70736,-68.51166,-80.29917,-70.78106,-66.11501,-66.21143,-60.95187,-67.28911,46.85714554786682,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.042115971515768,12.23681592039801
548,-75.87643,-66.3463,-75.82785,-73.7865,-65.44367,-68.28468,-66.36418,-68.01316,46.94372868537903,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.064496439471007,12.258706467661693
549,-72.03762,-68.01957,-74.11317,-81.38955,-65.47825,-74.58597,-58.61568,-63.81709,47.0291588306427,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.086876907426246,12.280597014925377
550,-73.09795,-73.27235,-75.33597,-96.93626,-65.34925,-67.09375,-55.61887,-63.84758,47.11435389518738,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.109257375381484,12.302487562189055
551,-80.04292,-79.11581,-77.59051,-79.58871,-65.54676,-63.67173,-56.31177,-67.63768,47.20090866088867,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.131637843336724,12.324378109452738
552,-77.5575,-72.75559,-83.01971,-73.34516,-67.79724,-63.46952,-60.127,-71.65969,47.28635263442993,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.154018311291964,12.346268656716418
553,-70.63924,-70.79859,-91.49061,-70.19003,-71.29973,-64.83484,-65.31409,-67.98706,47.3697681427002,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.176398779247204,12.3681592039801
554,-68.90911,-72.19744,-82.8046,-69.51361,-68.03589,-64.23274,-64.67006,-66.34499,47.45518922805786,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.198779247202442,12.39004975124378
555,-70.40421,-72.74641,-79.6068,-70.561,-64.27277,-62.88944,-63.47766,-66.95305,47.54213190078735,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.22115971515768,12.411940298507464
556,-78.06597,-68.69964,-83.22477,-73.17242,-63.04652,-63.88914,-65.00502,-67.9464,47.62957167625427,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.24354018311292,12.433830845771146
557,-81.78665,-66.63879,-79.72133,-77.13073,-63.55122,-65.63023,-67.52847,-69.61871,47.71170496940613,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.26592065106816,12.455721393034828
558,-74.85083,-67.48566,-72.95386,-82.92326,-65.01316,-62.88033,-68.01908,-74.90551,47.79551887512207,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.288301119023398,12.477611940298509
559,-73.97047,-71.38268,-71.09669,-87.92289,-67.21073,-60.28405,-65.57182,-83.50897,47.88302040100098,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.310681586978635,12.521393034825872
560,-80.14047,-75.12364,-72.02937,-75.66393,-72.55646,-60.26857,-63.97375,-70.42054,47.9692611694336,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.333062054933876,12.543283582089554
561,-82.22146,-69.01823,-77.41344,-71.94213,-73.20739,-62.58782,-63.53685,-66.76731,48.05334997177124,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.355442522889115,12.565174129353236
562,-73.65227,-67.00211,-100.75044,-71.75356,-67.2559,-66.19314,-63.79532,-66.47649,48.14041423797608,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.377822990844354,12.587064676616915
563,-69.92023,-68.13389,-77.92361,-74.21906,-65.65625,-66.32568,-62.76003,-70.10596,48.22594904899597,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.400203458799592,12.608955223880598
564,-69.18312,-72.36335,-75.04438,-79.47651,-66.37985,-66.26967,-62.00838,-80.04417,48.31157231330872,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.422583926754832,12.63084577114428
565,-71.29296,-73.73792,-74.9556,-78.30781,-68.98321,-68.71326,-63.9998,-86.60115,48.401514530181885,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.444964394710071,12.65273631840796
566,-74.75912,-69.81692,-76.77806,-72.64615,-69.22059,-69.00197,-65.38406,-74.29262,48.48723816871643,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.46734486266531,12.674626865671645
567,-71.26221,-69.16246,-79.33341,-69.87296,-66.02148,-67.69739,-60.20588,-69.08452,48.57475185394287,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.48972533062055,12.696517412935323
568,-68.11736,-70.42907,-80.64706,-68.43567,-62.88342,-71.10632,-57.21685,-66.19701,48.66056799888611,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.512105798575789,12.718407960199006
569,-68.89554,-72.67683,-77.28709,-68.98763,-61.05574,-71.13541,-56.79363,-65.00624,48.745110273361206,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.534486266531028,12.740298507462688
570,-75.19274,-70.57896,-76.37157,-72.10798,-61.14201,-64.5863,-58.1148,-64.75488,48.82969522476196,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.556866734486269,12.762189054726369
571,-77.20846,-68.6664,-78.70783,-77.2695,-63.30988,-62.30362,-59.44303,-65.89288,48.91531562805176,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.579247202441506,12.784079601990053
572,-68.35726,-69.828,-86.73578,-74.9649,-66.11931,-62.64034,-59.61739,-67.6983,49.00243878364563,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.601627670396743,12.805970149253731
573,-67.04954,-73.80119,-79.79369,-71.40317,-62.88375,-64.88013,-61.29162,-69.22983,49.09104180335999,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.624008138351984,12.827860696517414
574,-70.29017,-70.09447,-75.69327,-69.9968,-60.65586,-66.77267,-68.52328,-67.80033,49.17709875106812,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.646388606307225,12.849751243781096
575,-75.39236,-65.56817,-75.39135,-69.85209,-60.78802,-67.99902,-68.73888,-65.28522,49.26332211494446,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.668769074262462,12.871641791044777
576,-70.28248,-64.25061,-75.75576,-69.91656,-61.62946,-71.2428,-61.34916,-62.87703,49.34938025474548,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.6911495422177,12.89353233830846
577,-67.46963,-65.31455,-76.1606,-70.32315,-61.38981,-77.9736,-58.49433,-60.54469,49.43523621559143,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.71353001017294,12.91542288557214
578,-68.98359,-68.82834,-77.35796,-70.04041,-60.7795,-70.62378,-58.17227,-59.52299,49.521275997161865,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.73591047812818,12.937313432835822
579,-74.00701,-71.97987,-80.93244,-68.45797,-60.75837,-67.24564,-58.8826,-59.74683,49.60770750045776,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.758290946083418,12.959203980099504
580,-72.03249,-69.16678,-74.12009,-67.42627,-60.00097,-65.06592,-60.19101,-61.30072,49.69400119781494,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.780671414038656,12.981094527363185
581,-67.46327,-67.69243,-70.22836,-67.75435,-59.37663,-63.06317,-60.64016,-63.68856,49.77897644042969,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.803051881993897,13.002985074626867
582,-67.18056,-68.49791,-70.30982,-69.00317,-59.88852,-61.47219,-60.24118,-64.9557,49.86571145057678,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.825432349949136,13.024875621890548
583,-71.51554,-68.96902,-75.04777,-70.79071,-62.49593,-61.14435,-61.72926,-64.92846,49.95188355445862,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.847812817904376,13.04676616915423
584,-76.27891,-67.40011,-87.33872,-71.29111,-64.63522,-61.43721,-65.03195,-64.53963,50.03953576087952,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.870193285859614,13.06865671641791
585,-70.48772,-67.18258,-81.44501,-70.67522,-63.70661,-61.51783,-63.21661,-63.09949,50.12586832046509,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.892573753814853,13.090547263681591
586,-68.69206,-69.99146,-80.42062,-69.99177,-63.96262,-61.66987,-60.07603,-61.99083,50.211909770965576,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.914954221770092,13.112437810945275
587,-72.01715,-75.34866,-90.70174,-70.27778,-68.38349,-62.0704,-60.79177,-62.45559,50.29995536804199,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.937334689725333,13.134328358208956
588,-80.39712,-72.00265,-79.77405,-70.2718,-81.97305,-63.19103,-67.5393,-65.1531,50.38657259941101,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.95971515768057,13.156218905472638
589,-71.91016,-67.79116,-74.65625,-69.96274,-69.06683,-64.68391,-69.06471,-69.07524,50.47281312942505,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.982095625635807,13.17810945273632
590,-69.28971,-67.39971,-74.09878,-69.08588,-66.22581,-66.48509,-61.01304,-67.96046,50.55725145339966,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.004476093591048,13.2
591,-72.53407,-69.31345,-75.79005,-69.0157,-65.10537,-68.75237,-59.09229,-66.34753,50.64143562316895,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.026856561546287,13.221890547263683
592,-83.05283,-72.88113,-77.09165,-69.81004,-63.32411,-69.83233,-60.49519,-66.2784,50.72496247291565,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.049237029501526,13.243781094527364
593,-71.08009,-72.78384,-77.42344,-72.1319,-61.60638,-69.79826,-62.74719,-66.32102,50.80970215797424,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.071617497456764,13.265671641791046
594,-67.73208,-70.12344,-78.07532,-74.61185,-60.48389,-70.56313,-62.17544,-66.22369,50.891207218170166,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.093997965412004,13.287562189054729
595,-69.39829,-67.98835,-81.01913,-76.78519,-59.67842,-70.18294,-61.38948,-66.08562,50.97577810287476,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.116378433367244,13.30945273631841
596,-77.38256,-67.43794,-83.55565,-75.68835,-59.22897,-67.44395,-62.48766,-67.77122,51.06141924858093,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.138758901322484,13.33134328358209
597,-72.99672,-68.30574,-84.88509,-72.62386,-59.30448,-65.88036,-64.79448,-71.14185,51.14715623855591,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.161139369277722,13.353233830845772
598,-67.55955,-70.03796,-80.69993,-70.57323,-60.32014,-65.3387,-64.0479,-74.27333,51.22820138931274,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.18351983723296,13.375124378109454
599,-67.42126,-72.12666,-77.79872,-69.15553,-61.81617,-64.77803,-63.03802,-77.29416,51.312983751297,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.2059003051882,13.397014925373137
600,-72.28088,-70.41052,-75.41951,-70.0461,-63.04803,-64.0228,-65.02973,-79.28025,51.39678287506104,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.22828077314344,13.418905472636816
601,-80.384,-67.66537,-75.36282,-72.06377,-63.28711,-63.68691,-71.58838,-73.03254,51.48200845718384,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.250661241098678,13.440796019900498
602,-73.56974,-66.53822,-77.37663,-74.36531,-64.43633,-64.3181,-74.42021,-68.9105,51.56535077095032,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.273041709053915,13.46268656716418
603,-72.23306,-67.59222,-78.37994,-74.66469,-68.35989,-65.19193,-65.47154,-66.89728,51.652809143066406,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.295422177009156,13.484577114427864
604,-76.269,-71.74169,-77.76337,-73.99457,-79.83984,-65.93635,-62.01614,-66.31903,51.739593505859375,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.317802644964395,13.528358208955224
605,-91.52511,-75.02281,-79.82465,-74.77981,-76.78149,-67.34918,-61.59545,-66.82473,51.827436208724976,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.340183112919634,13.550248756218906
606,-78.889,-70.12276,-83.18462,-76.77487,-72.92212,-70.61072,-65.22945,-68.25911,51.91248393058777,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.362563580874872,13.572139303482588
607,-74.61166,-66.87051,-79.96861,-79.75611,-73.19658,-72.80832,-71.54144,-68.56707,51.996071577072144,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.384944048830112,13.594029850746267
608,-77.22594,-66.87277,-77.12175,-82.49348,-74.56624,-72.29439,-65.02567,-68.31287,52.07964539527893,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.407324516785351,13.615920398009951
609,-86.65498,-69.19743,-79.64689,-83.70066,-73.08637,-71.48938,-61.53273,-70.21616,52.165931940078735,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.42970498474059,13.637810945273634
610,-77.06013,-73.15841,-83.06973,-82.87747,-71.471,-72.73929,-61.4186,-73.64503,52.25118899345398,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.45208545269583,13.659701492537314
611,-72.97087,-71.95203,-78.03959,-80.37174,-70.42289,-73.67233,-63.4561,-72.15707,52.33934593200684,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.474465920651069,13.681592039800996
612,-72.53311,-68.73254,-75.27961,-78.86124,-69.51321,-72.81262,-64.25079,-70.82769,52.426234006881714,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.496846388606308,13.703482587064675
613,-76.14269,-68.02323,-76.03611,-79.26965,-69.25129,-72.89725,-62.28239,-70.16302,52.51209473609924,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.519226856561549,13.72537313432836
614,-85.39503,-69.14597,-80.3824,-81.16233,-69.29034,-75.66803,-60.77569,-72.39216,52.59797191619873,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.541607324516786,13.747263681592042
615,-77.02496,-70.97413,-86.29969,-82.77858,-70.0281,-79.70607,-60.95073,-73.67057,52.6847083568573,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.563987792472023,13.769154228855722
