,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
584,-76.27891,-67.40011,-87.33872,-71.29111,-64.63522,-61.43721,-65.03195,-64.53963,50.03953576087952,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.870193285859614,13.070193285859613
585,-70.48772,-67.18258,-81.44501,-70.67522,-63.70661,-61.51783,-63.21661,-63.09949,50.12586832046509,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.892573753814853,13.092573753814852
586,-68.69206,-69.99146,-80.42062,-69.99177,-63.96262,-61.66987,-60.07603,-61.99083,50.211909770965576,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.914954221770092,13.114954221770091
587,-72.01715,-75.34866,-90.70174,-70.27778,-68.38349,-62.0704,-60.79177,-62.45559,50.29995536804199,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.937334689725331,13.13733468972533
588,-80.39712,-72.00265,-79.77405,-70.2718,-81.97305,-63.19103,-67.5393,-65.1531,50.38657259941101,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.95971515768057,13.15971515768057
589,-71.91016,-67.79116,-74.65625,-69.96274,-69.06683,-64.68391,-69.06471,-69.07524,50.47281312942505,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,14.982095625635809,13.182095625635808
590,-69.28971,-67.39971,-74.09878,-69.08588,-66.22581,-66.48509,-61.01304,-67.96046,50.55725145339966,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.004476093591048,13.204476093591047
591,-72.53407,-69.31345,-75.79005,-69.0157,-65.10537,-68.75237,-59.09229,-66.34753,50.641435623168945,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.026856561546287,13.226856561546287
592,-83.05283,-72.88113,-77.09165,-69.81004,-63.32411,-69.83233,-60.49519,-66.2784,50.72496247291565,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.049237029501526,13.249237029501526
593,-71.08009,-72.78384,-77.42344,-72.1319,-61.60638,-69.79826,-62.74719,-66.32102,50.80970215797424,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,15.071617497456765,13.271617497456765
