Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
-77.77786,-70.63802,-69.1459,-76.50583,-57.67134,-71.10397,-74.86728,-72.75464,81.86560988,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.7202454,18.9202454
-79.66245,-69.74191,-68.769,-74.03062,-57.05805,-69.64139,-74.93989,-76.83112,81.91805863,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.73251534,18.93251534
-74.16743,-69.10594,-69.55654,-73.355,-56.75061,-66.7912,-74.81676,-94.58698,81.97195435,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.74478528,18.94478528
-70.9015,-69.0321,-71.26964,-74.45161,-56.86695,-65.29265,-74.40479,-76.03966,82.02425575,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.75705521,18.95705521
-69.4381,-69.88808,-73.84604,-77.06675,-57.2949,-63.69631,-75.35007,-69.66399,82.07755041,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.76932515,18.96932515
-69.32713,-70.83376,-75.0945,-83.81683,-58.00597,-62.73201,-77.02058,-65.87378,82.13002682,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.78159509,18.98159509
-70.8521,-71.41048,-73.79157,-90.86421,-59.03357,-62.56234,-79.49331,-63.97168,82.18371272,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.79386503,18.99386503
-74.21687,-70.44547,-72.58316,-81.30802,-59.96682,-62.65532,-89.82443,-62.86824,82.23630285,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.80613497,19.00613497
-76.25048,-69.64483,-72.85575,-77.77201,-60.83748,-63.50463,-79.64527,-62.57829,82.28992033,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.81840491,19.01840491
-73.6606,-69.24142,-73.59663,-76.13091,-61.5875,-64.65166,-73.57367,-63.22664,82.34753203,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.83067485,19.03067485
-70.9668,-70.12587,-74.68872,-76.51463,-61.72795,-65.51923,-70.22034,-64.26862,82.39947104,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.84294479,19.04294479
-69.10423,-71.74445,-74.55653,-78.81508,-61.65511,-66.41457,-68.46729,-66.22083,82.45292592,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.85521472,19.05521472
-68.57259,-74.07065,-73.08904,-82.50976,-61.24456,-66.70355,-67.73616,-69.44141,82.50553799,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.86748466,19.06748466
-68.80141,-73.86147,-71.04778,-83.28699,-60.71296,-66.2598,-68.0868,-76.11437,82.55884194,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.8797546,19.0797546
-69.87467,-72.41457,-69.61186,-78.96672,-60.16962,-66.03802,-69.03407,-77.21843,82.61184502,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.89202454,19.09202454
-71.29488,-71.02887,-68.91479,-75.80831,-59.87082,-65.39552,-72.36929,-68.53938,82.66608286,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.90429448,19.10429448
-73.2618,-70.45147,-69.37109,-74.46345,-59.89441,-64.56393,-76.74014,-64.51054,82.71793008,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.91656442,19.11656442
-72.8544,-71.43071,-69.81612,-74.59545,-60.11993,-63.65867,-79.19064,-61.68508,82.77202392,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.92883436,19.12883436
-71.44772,-72.61505,-70.35332,-75.62659,-60.59704,-63.12912,-73.26499,-60.55909,82.82417011,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.94110429,19.14110429
-70.63168,-74.01746,-69.85168,-79.97128,-60.84419,-62.49816,-68.6752,-60.03667,82.87913752,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.95337423,19.15337423
-70.11819,-72.80605,-69.23201,-86.6979,-60.69505,-61.92229,-66.72346,-60.83836,82.93198228,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.96564417,19.16564417
-71.62951,-70.927,-69.56199,-91.24572,-60.10227,-61.26004,-65.55798,-62.57732,82.98441195,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.97791411,19.17791411
-74.6152,-69.89074,-70.77646,-87.56096,-59.81219,-61.09788,-65.28974,-65.51138,83.03746033,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,20.99018405,19.19018405
-79.59417,-69.54431,-72.93285,-83.85283,-59.48431,-61.0652,-65.85778,-69.8927,83.09046769,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.00245399,19.20245399
-85.01148,-70.2632,-76.39402,-83.45717,-59.51361,-61.34469,-67.86882,-75.49355,83.1439116,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.01472393,19.21472393
-82.55036,-71.62144,-77.57647,-83.33837,-59.84697,-61.88963,-70.74111,-74.94659,83.19672108,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.02699387,19.22699387
-82.25155,-73.99091,-76.98428,-84.80904,-60.3098,-62.60361,-74.8561,-72.13781,83.25063729,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.0392638,19.2392638
-80.67305,-75.23387,-75.49976,-90.08574,-60.85934,-63.18656,-79.18174,-69.1048,83.30435991,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.05153374,19.25153374
-81.24504,-74.23872,-74.4362,-95.07361,-61.19802,-63.82705,-77.35598,-68.44983,83.35661459,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.06380368,19.26380368
-82.35618,-72.04437,-74.02483,-84.75158,-61.27446,-64.85164,-71.2783,-68.21032,83.41033626,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.07607362,19.27607362
-85.43996,-70.27026,-73.38319,-80.22233,-60.89693,-65.62218,-67.98177,-69.90788,83.46357846,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.08834356,19.28834356
-85.72754,-70.08427,-74.3727,-78.57199,-60.21086,-66.40822,-66.25979,-73.63229,83.51659751,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.1006135,19.3006135
-86.24728,-70.99259,-76.38317,-78.79475,-59.45302,-66.91418,-65.11617,-83.76579,83.56923294,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.11288344,19.31288344
-82.03407,-72.89148,-75.93795,-80.98922,-58.91687,-67.98664,-65.11543,-81.536,83.62507534,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.12515337,19.32515337
-82.41483,-73.2711,-73.57092,-84.36378,-58.69239,-69.56699,-65.9948,-73.22672,83.67822123,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.13742331,19.33742331
-81.46512,-72.64128,-71.13779,-83.71806,-58.91193,-71.80028,-67.97186,-69.4695,83.73187923,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.14969325,19.34969325
-82.24923,-72.14439,-70.46728,-82.45907,-59.56264,-73.77994,-71.79723,-68.28968,83.78479624,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.16196319,19.36196319
-82.40607,-71.59852,-71.04969,-82.61058,-60.54047,-74.98705,-76.24357,-67.55872,83.83723545,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.17423313,19.37423313
-83.82491,-71.85655,-73.50749,-82.86685,-61.64547,-74.0322,-76.12864,-67.58652,83.89044881,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.18650307,19.38650307
-82.53222,-72.90472,-78.21513,-82.72828,-62.98122,-73.09415,-72.10442,-68.0017,83.94419408,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.19877301,19.39877301
-81.8714,-74.06567,-82.92664,-82.57616,-64.01091,-72.77237,-70.26105,-68.76822,83.99752021,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.21104294,19.41104294
-82.21513,-76.59641,-81.34896,-83.38097,-64.24517,-71.89001,-68.97469,-70.13554,84.05063272,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.22331288,19.42331288
-81.02746,-78.34365,-79.26428,-84.05264,-64.06721,-70.90645,-68.73292,-72.11339,84.10369253,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.23558282,19.43558282
-81.78048,-78.62611,-78.19051,-89.56039,-62.91516,-69.12456,-69.27724,-74.49367,84.15597868,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.24785276,19.44785276
-81.18144,-76.12392,-78.13349,-89.71651,-61.7627,-67.42448,-69.71079,-83.29898,84.20913696,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.2601227,19.4601227
-80.72112,-74.22569,-78.0735,-85.32966,-60.46815,-65.35191,-70.70071,-81.99937,84.26230383,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.27239264,19.47239264
-80.25974,-73.85033,-78.4649,-81.92474,-59.46719,-63.77649,-71.15627,-72.32912,84.31515288,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.28466258,19.48466258
-79.8606,-74.16479,-79.13645,-80.28388,-58.72654,-62.89493,-70.80608,-67.77469,84.3673985,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.29693252,19.49693252
-79.59248,-76.27738,-78.80943,-80.31074,-58.31503,-62.2529,-71.39684,-65.2522,84.42063332,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.30920245,19.50920245
-80.0677,-78.32357,-77.84791,-81.42352,-58.50047,-62.09409,-72.86906,-64.77339,84.47268105,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.32147239,19.52147239
-79.67966,-81.693,-76.3418,-82.6377,-59.12976,-62.58055,-73.99327,-64.87193,84.52542138,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.33374233,19.53374233
-80.39998,-87.29203,-76.05865,-83.78684,-60.24166,-63.75266,-73.7885,-66.6509,84.58015299,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.34601227,19.54601227
-81.58846,-86.67329,-77.23293,-87.43404,-61.98701,-65.46769,-72.17786,-69.06097,84.63318944,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.35828221,19.55828221
-82.62093,-80.96822,-80.99841,-93.74406,-64.05108,-67.08635,-70.53973,-72.93571,84.68633723,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.37055215,19.57055215
-84.02871,-80.98666,-86.69486,-96.891,-66.39683,-69.41611,-70.21371,-77.15241,84.73869395,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.38282209,19.58282209
-85.29349,-82.76603,-90.43449,-88.64209,-70.4931,-72.5537,-70.40064,-83.88251,84.79298663,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.39509202,19.59509202
-88.41631,-89.24154,-85.77007,-85.44884,-76.22536,-76.37953,-71.82806,-84.22478,84.84569597,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.40736196,19.60736196
-90.84276,-87.81418,-85.14165,-84.29424,-76.70969,-81.09102,-74.81727,-78.50005,84.89884758,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.4196319,19.6196319
-94.35069,-81.72707,-85.65523,-87.19231,-71.85029,-77.06088,-77.47437,-76.68414,84.95146489,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.43190184,19.63190184
-92.92466,-77.94791,-88.38039,-93.63055,-68.90717,-71.8578,-76.65961,-76.10534,85.00482297,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.44417178,19.64417178
-90.70763,-77.45417,-88.79215,-92.93545,-67.13512,-68.46671,-72.24196,-78.68037,85.05759144,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.45644172,19.65644172
-87.58418,-77.13207,-86.62159,-86.47196,-65.79039,-66.57948,-69.89104,-84.94921,85.11038685,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.46871166,19.66871166
-85.64421,-76.90514,-83.94895,-83.45858,-65.3875,-65.6873,-68.88251,-89.22197,85.16427279,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.4809816,19.6809816
-83.60034,-75.45091,-82.13788,-82.91174,-65.58363,-65.19171,-69.38651,-80.31355,85.21685767,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.49325153,19.69325153
-81.99678,-75.60146,-80.20568,-83.48769,-66.11356,-65.01717,-71.83772,-77.09454,85.27000499,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.50552147,19.70552147
-84.07825,-75.0238,-80.07058,-85.52367,-67.18519,-65.48665,-77.409,-76.0619,85.32242107,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.51779141,19.71779141
-85.30613,-74.22683,-81.64482,-93.1068,-68.50907,-66.1796,-87.0961,-76.96721,85.37509656,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.53006135,19.73006135
-84.07497,-74.41285,-85.61941,-104.79902,-70.5706,-67.12744,-75.82298,-79.94632,85.4277544,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.54233129,19.74233129
-81.47559,-74.61816,-91.96519,-89.08085,-72.85867,-67.90572,-71.64003,-82.59846,85.4822135,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.55460123,19.75460123
-80.5468,-75.08389,-87.48341,-83.32447,-74.6412,-68.4386,-69.4442,-92.672,85.53628302,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.56687117,19.76687117
-78.73885,-75.18082,-84.20493,-81.22249,-73.24426,-68.46577,-69.10883,-83.19155,85.59066701,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.5791411,19.7791411
-76.83389,-73.3157,-81.56566,-81.87455,-70.33478,-66.75644,-70.14805,-77.53302,85.64345765,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.59141104,19.79141104
-76.03894,-71.78059,-79.35984,-83.45045,-67.3746,-64.53701,-72.57192,-74.67477,85.69624352,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.60368098,19.80368098
-75.67427,-71.43491,-79.02967,-87.66252,-65.86545,-63.02438,-76.68652,-72.52924,85.74915266,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.61595092,19.81595092
-74.85696,-70.65479,-78.86373,-90.62008,-64.55362,-61.93879,-79.46902,-71.65221,85.80165887,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.62822086,19.82822086
-73.73164,-69.07378,-80.82402,-85.95531,-64.09115,-61.45466,-74.06184,-71.31256,85.8544209,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.6404908,19.8404908
-71.51096,-67.23283,-84.67348,-83.1608,-63.46594,-61.15156,-70.75642,-71.57399,85.90691781,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.65276074,19.85276074
-69.59179,-66.14445,-85.09975,-80.79939,-62.87831,-61.24309,-68.4735,-73.52003,85.96054602,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.66503067,19.86503067
-68.45097,-66.08464,-80.92142,-79.24135,-62.38467,-61.62952,-68.12333,-75.84449,86.01183462,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.67730061,19.87730061
-68.40156,-67.05215,-78.14862,-79.00263,-61.85971,-62.07521,-67.62933,-81.67186,86.06578112,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.68957055,19.88957055
-69.25111,-68.74263,-77.34459,-79.6115,-61.77874,-62.48673,-68.1888,-87.74995,86.11739063,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.70184049,19.90184049
-70.98895,-70.51464,-78.68624,-82.67841,-62.00927,-62.84594,-68.95544,-79.08073,86.17119646,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.71411043,19.91411043
-73.03288,-71.1793,-82.68761,-87.88936,-62.46637,-63.01558,-70.53573,-74.98681,86.22415471,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.72638037,19.92638037
-74.22134,-71.20213,-89.02141,-94.02,-63.29619,-63.17786,-72.39682,-72.48727,86.27740669,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.73865031,19.93865031
-74.37802,-71.01206,-92.37511,-85.26474,-63.91073,-62.71417,-75.81515,-69.67931,86.33006549,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.75092025,19.95092025
-73.13076,-70.42555,-82.14649,-81.11636,-63.98026,-62.12331,-79.17383,-68.92378,86.38235641,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.76319018,19.96319018
-72.50328,-70.24895,-78.44115,-79.10579,-63.09279,-61.00876,-75.60946,-68.43961,86.43506002,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.77546012,19.97546012
-71.92022,-70.07322,-76.44363,-78.57702,-62.3461,-60.32132,-70.2422,-68.18188,86.4875977,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.78773006,19.98773006
-71.88756,-70.96459,-75.67287,-78.55389,-61.49908,-59.4071,-66.81124,-68.68763,86.54127216,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.8,20.0
-72.75449,-70.98911,-75.71926,-78.53696,-60.82274,-58.9301,-65.52771,-68.76911,86.59322858,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.81226994,20.01226994
-74.88287,-69.90428,-77.12325,-79.59389,-60.24854,-58.49722,-64.97327,-69.05981,86.6459713,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.82453988,20.02453988
-77.07418,-68.28896,-78.29916,-80.58378,-59.81938,-58.34727,-65.36298,-70.07881,86.69902635,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.83680982,20.03680982
-77.41828,-67.45489,-78.97819,-80.13271,-59.42577,-58.29711,-67.03769,-71.92675,86.75206423,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.84907975,20.04907975
-76.97473,-67.8644,-76.50304,-78.20123,-59.25044,-58.23117,-70.71401,-75.31924,86.80429769,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.86134969,20.06134969
-76.6593,-69.10638,-74.23764,-75.47436,-59.07497,-58.13013,-78.28128,-77.02415,86.85637069,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.87361963,20.07361963
-77.4814,-70.49255,-73.49295,-74.76139,-59.39185,-58.29803,-85.23149,-73.72993,86.91020179,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.88588957,20.08588957
-80.34039,-72.79887,-74.39871,-75.57654,-59.78531,-58.54635,-74.7042,-70.41679,86.96311212,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.89815951,20.09815951
-83.30724,-73.92008,-76.13622,-77.51321,-60.53324,-58.7179,-69.72909,-68.03326,87.01674461,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.91042945,20.11042945
-88.0322,-74.88234,-80.32358,-81.26887,-61.57849,-58.97602,-68.56442,-66.93644,87.06911469,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.92269939,20.12269939
-84.28545,-75.86253,-85.02398,-84.8953,-62.69222,-59.14856,-68.11412,-66.2858,87.12296104,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.93496933,20.13496933
-81.15136,-77.12996,-82.53826,-82.15033,-63.20327,-59.1759,-68.65519,-65.61284,87.176126,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.94723926,20.14723926
-78.66303,-78.23168,-78.80914,-78.62125,-63.30068,-58.96961,-69.39325,-65.6358,87.2297368,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.9595092,20.1595092
-77.4247,-79.03071,-76.86388,-76.6381,-62.32522,-58.75269,-72.0411,-66.29309,87.28301287,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.97177914,20.17177914
-76.21232,-79.97678,-76.53326,-76.0658,-61.4381,-58.44294,-73.36997,-68.22497,87.33545518,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.98404908,20.18404908
-76.91997,-83.97179,-77.39737,-76.36463,-60.61496,-58.18058,-75.05635,-70.796,87.38845682,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,21.99631902,20.19631902
-77.12545,-89.88883,-81.02427,-77.11414,-59.91375,-58.25687,-76.79028,-80.62766,87.44136715,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,22.00858896,20.20858896
-78.44144,-96.87682,-87.10618,-79.33871,-59.51889,-58.4216,-80.72543,-81.30949,87.49767017,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,22.0208589,20.2208589
-79.46312,-88.38171,-83.28951,-81.82584,-59.46072,-58.63966,-77.33646,-70.68659,87.55140567,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,22.03312883,20.23312883
-78.34619,-81.55762,-77.71339,-79.66803,-59.56842,-58.85978,-72.21451,-66.96658,87.60585761,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,22.04539877,20.24539877
-76.90606,-77.92319,-75.29453,-77.25478,-60.00803,-58.9898,-69.15685,-65.58994,87.65842795,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,22.05766871,20.25766871
-77.04243,-76.1071,-74.50297,-75.63228,-60.6538,-59.05141,-67.28344,-65.59708,87.71107364,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,22.06993865,20.26993865
-77.22408,-76.8888,-75.40246,-75.82323,-61.82291,-59.0854,-66.67254,-67.03579,87.76408195,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,22.08220859,20.28220859
-78.51904,-78.04536,-77.42038,-78.32677,-63.2176,-59.23921,-66.4575,-70.66183,87.81763911,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,22.09447853,20.29447853
-80.78356,-78.27529,-81.52367,-82.98322,-64.77381,-59.52389,-67.47832,-74.8054,87.87029386,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,22.10674847,20.30674847
-83.44424,-76.09933,-83.76663,-91.5488,-66.68792,-59.75816,-70.0267,-77.71626,87.9224751,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,22.1190184,20.3190184
-82.94057,-73.64484,-81.27316,-84.45761,-68.0196,-59.94303,-76.51743,-75.63129,87.97563577,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,22.13128834,20.33128834
-81.24674,-72.00573,-78.34329,-79.59063,-68.2072,-59.72593,-84.89588,-72.68957,88.02797604,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,22.14355828,20.34355828
-79.18015,-71.92264,-76.484,-77.87614,-66.56042,-59.33391,-74.46058,-71.40588,88.08162308,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,22.15582822,20.35582822
-78.73238,-73.033,-75.99438,-77.85117,-64.83636,-58.86066,-69.59148,-70.23198,88.13346362,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,22.16809816,20.36809816
-79.1023,-74.61309,-76.61983,-79.70445,-62.86906,-58.47649,-67.6981,-69.55425,88.18706918,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,22.1803681,20.3803681
-80.94128,-74.18181,-76.57613,-83.85392,-61.71884,-58.18821,-66.83529,-70.33392,88.23836803,0.36,915.5,8.5,13,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14,4.8,22.19263804,20.39263804
