,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
83,-54.99815,-57.0193,-81.58256,-93.52266,-76.65012,-83.59431,-65.20202,-67.26574,7.114369869232178,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.6169154228855724,1.8169154228855722
84,-54.19969,-56.03866,-82.31256,-90.29777,-71.41255,-84.88078,-67.30527,-70.11398,7.200152635574341,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.638805970149254,1.8388059701492538
85,-54.27168,-55.52188,-79.33761,-90.89772,-69.61423,-77.06564,-65.59839,-74.96551,7.285097122192383,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.6606965174129353,1.8606965174129355
86,-55.08783,-55.58101,-76.52621,-91.8393,-71.91318,-74.31409,-63.69724,-70.6456,7.369802713394165,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.682587064676617,1.882587064676617
87,-55.70977,-56.28512,-76.60947,-105.46268,-79.35543,-76.8351,-63.27583,-68.09463,7.454344987869263,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.7044776119402987,1.9044776119402986
88,-56.524,-58.02811,-81.47944,-93.48956,-74.18666,-85.95714,-64.36581,-69.64581,7.539513826370239,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.7263681592039806,1.9263681592039803
89,-57.89066,-60.21623,-83.28939,-89.30018,-71.86297,-83.26096,-65.84271,-71.11608,7.623379468917847,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.748258706467662,1.9482587064676617
90,-59.48551,-61.75677,-79.69072,-88.6795,-74.50652,-79.24945,-66.92723,-68.02413,7.707158327102661,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.7701492537313435,1.9701492537313434
91,-61.08463,-62.75154,-79.14674,-104.28691,-75.63644,-78.69,-67.04704,-66.66974,7.788266897201538,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.792039800995025,1.992039800995025
92,-60.81441,-62.12263,-80.14576,-95.66434,-72.53177,-81.88577,-65.76318,-67.78447,7.873037099838257,0.36,915.5,8.5,13.0,8.5,5.0,0.5,13.6,8.5,21.9,17.5,14.0,7.8,3.8139303482587064,2.0139303482587065
