Unnamed: 0,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,channel,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
56,-70.69164,-67.2905,-76.58436,-76.22965,-79.48411,-84.74774,-75.0042,-79.20298,14.49849248,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,4.297352342,3.797352342
57,-75.231,-64.5854,-74.05377,-74.53516,-76.37447,-81.04746,-79.83185,-78.78796,14.7494328,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,4.364562118,3.864562118
58,-68.90501,-65.04998,-70.40211,-75.73955,-77.64542,-83.51883,-76.25426,-74.65098,15.00544715,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,4.431771894,3.931771894
59,-69.18213,-64.8844,-69.17819,-73.99026,-75.29472,-77.40997,-74.12289,-73.57083,15.25963497,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,4.49898167,3.99898167
60,-69.21295,-61.58435,-68.8401,-74.36016,-75.99078,-77.00485,-71.44839,-69.78214,15.51514339,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,4.566191446,4.066191446
61,-68.4864,-60.76746,-69.61667,-71.5989,-74.05989,-75.77268,-70.76732,-75.57932,15.76921821,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,4.633401222,4.133401222
62,-66.49962,-62.59656,-67.88382,-70.06689,-74.6959,-77.75072,-70.63776,-73.51215,16.02450609,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,4.700610998,4.200610998
63,-66.68091,-64.62467,-71.58522,-70.56286,-74.50887,-83.00499,-81.26211,-74.32101,16.27820802,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,4.767820774,4.267820774
64,-81.68218,-65.52158,-70.4308,-70.73845,-77.65759,-81.74924,-78.77547,-79.67368,16.53205633,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,4.83503055,4.33503055
65,-72.104,-69.68169,-74.13526,-74.3564,-81.44318,-80.45065,-74.84266,-77.67624,16.78446078,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,4.902240326,4.402240326
66,-69.82849,-66.12332,-74.44073,-73.7868,-80.82488,-80.31487,-76.29994,-71.48346,17.04071403,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,4.969450102,4.469450102
67,-71.77641,-62.28953,-70.05902,-73.69171,-77.19822,-81.76655,-72.64872,-71.52715,17.29437542,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,5.036659878,4.536659878
68,-74.78539,-60.99239,-70.42381,-72.32363,-77.01015,-76.64193,-69.40536,-74.21254,17.54647565,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,5.103869654,4.603869654
69,-67.32509,-60.36189,-69.83583,-72.75988,-77.43141,-77.63891,-72.72192,-77.3301,17.80230045,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,5.17107943,4.67107943
70,-68.44009,-61.17832,-69.7437,-70.34335,-72.65201,-71.35687,-74.97558,-72.34546,18.05634761,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,5.238289206,4.738289206
71,-66.65965,-60.55657,-66.59942,-68.68752,-71.45778,-72.85571,-69.53509,-72.92869,18.31235671,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,5.305498982,4.805498982
72,-70.06236,-61.14719,-71.64306,-74.18739,-75.21274,-77.35503,-72.01305,-74.98275,18.56676316,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,5.372708758,4.872708758
73,-73.89966,-63.75837,-74.98685,-75.95382,-75.92878,-84.90595,-75.44778,-72.70347,18.82267809,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,5.439918534,4.939918534
74,-69.80184,-63.5036,-70.34628,-71.4888,-79.15384,-76.27911,-72.34376,-76.25761,19.07560539,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,5.50712831,5.00712831
75,-72.47536,-63.92516,-73.28181,-73.1619,-81.55032,-80.15632,-73.98503,-78.80595,19.32628345,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,5.574338086,5.074338086
76,-68.29083,-59.93048,-69.16178,-70.62451,-77.66276,-77.50983,-75.56061,-73.76463,19.57968998,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,5.641547862,5.141547862
77,-64.82877,-58.7574,-70.0936,-70.06185,-73.43946,-73.451,-79.24174,-68.67411,19.83098698,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,5.708757637,5.208757637
78,-65.05739,-59.51214,-70.62401,-71.17255,-74.66397,-75.43112,-73.27656,-68.9565,20.08572841,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,5.775967413,5.275967413
79,-67.98531,-61.14945,-70.14729,-72.31507,-73.06524,-75.15125,-71.78626,-76.35648,20.33917975,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,5.843177189,5.343177189
80,-68.90638,-59.25368,-69.53952,-69.72976,-73.13194,-81.72393,-73.09109,-68.9085,20.59207344,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,5.910386965,5.410386965
81,-70.85442,-60.1824,-69.747,-69.55923,-76.91473,-81.04726,-71.25179,-73.42137,20.84616876,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,5.977596741,5.477596741
82,-67.81185,-60.99675,-71.54383,-72.62252,-75.34521,-74.31278,-72.41811,-72.48755,21.10178947,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,6.044806517,5.544806517
83,-70.67631,-61.56308,-72.01736,-71.43678,-75.63593,-74.14079,-72.60663,-71.26127,21.35742855,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,6.112016293,5.612016293
84,-73.19267,-58.36301,-68.5963,-67.91506,-71.90743,-75.92281,-73.49866,-67.83798,21.61174035,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,6.179226069,5.679226069
85,-66.05615,-56.89693,-67.46071,-67.79693,-70.84612,-77.61943,-77.98378,-71.78212,21.86450553,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,6.246435845,5.746435845
86,-64.99581,-54.94974,-67.84756,-68.38645,-71.0409,-72.23505,-75.53564,-69.00948,22.12227821,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,6.313645621,5.813645621
87,-60.81127,-55.10545,-68.16952,-67.48675,-71.39317,-70.51832,-75.08642,-75.4715,22.37628913,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,6.380855397,5.880855397
88,-61.01504,-55.54113,-67.59889,-67.61478,-69.54979,-70.29726,-70.35901,-72.13094,22.62932801,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,6.448065173,5.948065173
89,-64.65528,-55.6609,-67.03539,-65.31474,-68.77226,-69.60136,-67.93592,-70.22153,22.88248563,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,6.515274949,6.015274949
90,-59.45433,-55.69444,-67.06076,-65.57776,-69.97289,-70.80067,-70.39256,-72.04594,23.13672709,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,6.582484725,6.082484725
91,-65.86755,-54.29411,-66.2888,-64.83246,-68.98188,-73.9583,-68.82802,-67.9706,23.39131212,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,6.649694501,6.149694501
92,-63.18223,-53.14915,-66.1631,-63.70657,-71.24316,-73.20123,-68.58865,-69.8615,23.64662671,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,6.716904277,6.216904277
93,-59.93351,-53.50729,-64.73072,-64.34121,-67.82512,-71.01028,-71.69756,-68.33425,23.89976096,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,6.784114053,6.284114053
94,-61.05272,-53.65319,-66.70152,-67.62711,-66.85249,-70.84383,-69.97604,-67.57518,24.15209174,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,6.851323829,6.351323829
95,-60.42334,-53.1104,-69.31181,-65.85693,-67.65366,-71.63772,-68.93004,-68.36766,24.40579414,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,6.918533605,6.418533605
96,-62.61583,-52.8436,-67.25211,-65.51637,-71.55644,-72.47424,-72.80527,-71.27055,24.65951204,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,6.985743381,6.485743381
97,-65.18974,-55.05023,-67.28781,-66.46066,-68.76325,-71.82732,-71.97239,-79.88096,24.91552663,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,7.052953157,6.552953157
98,-64.85371,-54.51111,-68.49796,-68.14306,-69.64195,-73.50481,-71.13904,-72.34074,25.1717782,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,7.120162933,6.620162933
99,-64.60011,-56.24147,-70.16075,-68.82768,-70.44865,-71.27353,-73.63865,-68.43967,25.42318583,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,7.187372709,6.687372709
100,-64.80828,-56.38956,-70.89548,-67.63865,-68.39948,-70.04378,-68.70448,-65.61946,25.67579603,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,7.254582485,6.754582485
101,-65.29771,-54.08496,-67.13727,-65.58887,-69.06768,-72.5383,-74.63718,-66.81195,25.93151355,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,7.321792261,6.821792261
102,-63.52997,-54.1139,-69.98438,-67.69115,-73.02631,-73.72,-69.0366,-67.73296,26.18268585,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,7.389002037,6.889002037
103,-64.31435,-55.55519,-71.25031,-66.78429,-71.84383,-71.85964,-71.96299,-70.59042,26.4373014,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,7.456211813,6.956211813
104,-63.05341,-54.5167,-68.07756,-66.26682,-69.13478,-79.62043,-73.25281,-67.80904,26.69011521,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,7.523421589,7.023421589
105,-65.04033,-56.05162,-68.58083,-66.71693,-73.83052,-78.92843,-71.16527,-72.67308,26.94327593,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,7.590631365,7.090631365
106,-68.81495,-57.18659,-74.4163,-70.98069,-73.07528,-78.39143,-75.56092,-72.87025,27.19983411,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,7.657841141,7.157841141
107,-69.76566,-56.59795,-68.27151,-69.45831,-69.73125,-79.88308,-77.84301,-71.11168,27.45260668,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,7.725050916,7.225050916
108,-70.21873,-63.89821,-77.2458,-82.01528,-87.45802,-82.03455,-87.81791,-78.47396,27.708951,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,7.792260692,7.292260692
109,-72.11539,-59.78102,-71.53723,-73.30367,-80.50825,-75.61367,-81.051,-73.03296,27.96111202,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,7.859470468,7.359470468
110,-65.11575,-49.84516,-63.78521,-64.0854,-85.93742,-70.86044,-70.2588,-76.3864,28.21545577,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,7.926680244,7.426680244
111,-66.58567,-51.72466,-65.83604,-63.05653,-73.54704,-69.53841,-74.16315,-69.06485,28.47171259,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,7.99389002,7.49389002
112,-63.25242,-53.01878,-65.36998,-65.84771,-68.7797,-70.52586,-66.62691,-70.97288,28.72708917,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,8.061099796,7.561099796
113,-65.98262,-52.79372,-64.91444,-66.06726,-70.10739,-74.22689,-70.95697,-70.39105,28.98501921,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,8.128309572,7.628309572
114,-63.66439,-53.76452,-61.6979,-64.75375,-69.76656,-67.77129,-69.19367,-67.59694,29.24090171,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,8.195519348,7.695519348
115,-63.22567,-52.71376,-64.00973,-64.60946,-66.98589,-69.27244,-71.81478,-74.46097,29.4979589,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,8.262729124,7.762729124
116,-64.90463,-55.21761,-66.10644,-65.97871,-70.8105,-73.22852,-69.09846,-71.32211,29.75602174,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,8.3299389,7.8299389
117,-63.53266,-53.91941,-64.31299,-63.85021,-69.19392,-71.96046,-71.57706,-71.86712,30.01357412,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,8.397148676,7.897148676
118,-63.663,-53.10695,-62.91158,-63.50479,-67.5564,-69.42754,-69.50208,-73.28923,30.27276754,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,8.464358452,7.964358452
119,-62.25834,-53.82666,-63.6713,-63.70436,-67.86511,-68.05209,-67.90847,-66.82209,30.53147078,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,8.531568228,8.031568228
120,-62.95271,-52.93037,-64.38655,-63.67402,-67.1452,-66.1635,-69.97638,-65.94925,30.78916121,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,8.598778004,8.098778004
121,-64.02423,-53.7028,-62.77724,-62.8968,-67.13629,-65.75616,-70.68615,-69.85102,31.04886746,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,8.66598778,8.16598778
122,-64.4152,-52.46201,-61.94432,-64.94393,-67.6153,-68.80759,-68.3176,-68.57391,31.30543375,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,8.733197556,8.233197556
123,-64.6181,-52.55943,-64.29684,-65.15519,-69.52965,-70.46375,-73.40795,-70.91879,31.56391072,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,8.800407332,8.300407332
124,-64.96812,-53.6829,-63.52679,-64.83296,-70.73711,-75.51457,-68.19224,-70.62374,31.82173204,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,8.867617108,8.367617108
125,-65.33863,-53.12902,-64.69402,-63.48247,-72.98594,-78.42603,-76.97598,-67.88306,32.08054948,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,8.934826884,8.434826884
126,-64.0454,-54.87836,-64.73937,-63.80555,-74.84332,-75.72281,-71.78715,-75.63319,32.33774543,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,9.00203666,8.50203666
127,-62.32042,-55.00229,-63.78709,-64.03549,-71.83772,-70.02561,-72.38096,-79.61649,32.59560609,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,9.069246436,8.569246436
128,-66.64024,-53.89607,-63.19471,-63.32487,-70.11048,-68.65034,-75.381,-72.79266,32.85403538,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,9.136456212,8.636456212
129,-70.15951,-56.54676,-64.6277,-64.91713,-69.8709,-70.67306,-74.72381,-77.61868,33.11013198,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,9.203665988,8.703665988
130,-70.67517,-59.45996,-65.75481,-65.26463,-71.48678,-71.6702,-70.45298,-76.09721,33.36999297,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,9.270875764,8.770875764
131,-68.43703,-57.69188,-65.63213,-64.87145,-72.19742,-71.71483,-68.60728,-66.21281,33.62869334,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,9.33808554,8.83808554
132,-64.8251,-56.04743,-62.19535,-62.39259,-71.76594,-73.71067,-69.91047,-69.49618,33.88715363,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,9.405295316,8.905295316
133,-65.8173,-56.54055,-64.49495,-61.43119,-72.6013,-75.97198,-70.14704,-74.61143,34.14511752,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,9.472505092,8.972505092
134,-67.19683,-57.9044,-65.50648,-65.16615,-80.55136,-77.1179,-72.32201,-74.05251,34.40260959,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,9.539714868,9.039714868
135,-66.8751,-59.37481,-67.09763,-65.6526,-80.0946,-75.78509,-75.17495,-71.36419,34.66150212,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,9.606924644,9.106924644
136,-67.32714,-60.28903,-65.08207,-64.4301,-74.56487,-71.72127,-75.12322,-70.25761,34.92065024,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,9.67413442,9.17413442
137,-65.05392,-58.13042,-62.44455,-61.02774,-68.73289,-73.69117,-67.87802,-65.86063,35.17949581,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,9.741344196,9.241344196
138,-63.08369,-55.52748,-62.38405,-60.11745,-66.98894,-67.48186,-66.07281,-65.77995,35.43830156,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,9.808553971,9.308553971
139,-63.62597,-55.70163,-62.27577,-60.11904,-66.43684,-65.47666,-64.9519,-67.38997,35.69588399,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,9.875763747,9.375763747
140,-59.87373,-56.85783,-62.50652,-61.04529,-66.25259,-66.39416,-72.53981,-65.773,35.95473456,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,9.942973523,9.442973523
141,-62.80402,-59.20142,-62.17905,-62.37141,-66.67657,-65.4854,-71.04375,-69.96735,36.21469736,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,10.0101833,9.510183299
142,-66.5611,-61.24858,-63.17693,-62.41217,-68.00223,-65.88361,-73.38131,-70.31509,36.47456241,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,10.07739308,9.577393075
143,-64.47656,-59.90235,-63.2853,-62.77574,-66.10634,-66.56056,-76.41158,-73.41541,36.7339313,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,10.14460285,9.644602851
144,-64.93524,-60.17481,-64.27371,-63.67825,-67.7121,-67.21993,-75.07359,-64.28339,36.9930582,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,10.21181263,9.711812627
145,-64.83683,-61.53878,-63.40355,-62.35682,-68.12876,-69.35401,-69.80141,-70.00974,37.25322008,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,10.2790224,9.779022403
146,-61.22492,-60.74023,-62.22189,-61.79191,-69.09964,-68.57786,-70.33864,-66.2514,37.51606059,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,10.34623218,9.846232179
147,-64.78467,-63.58393,-61.53918,-61.24418,-67.54253,-66.83282,-69.52429,-69.69787,37.77532911,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,10.41344196,9.913441955
148,-66.65765,-62.14071,-62.22833,-63.70947,-67.95504,-69.96225,-73.16158,-75.60706,38.03435922,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,10.48065173,9.980651731
149,-65.93031,-62.14069,-62.01786,-62.08228,-70.07136,-67.94233,-73.29095,-73.36131,38.29359913,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,10.54786151,10.04786151
150,-76.69495,-61.80719,-61.41106,-61.17447,-68.9332,-68.08195,-74.21052,-65.4269,38.5509336,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,10.61507128,10.11507128
151,-63.38833,-63.95406,-60.56625,-61.29309,-72.47972,-69.02611,-72.14841,-66.71393,38.80980039,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,10.68228106,10.18228106
152,-65.53922,-66.39462,-63.1957,-63.03425,-77.64813,-71.645,-77.43638,-67.69938,39.06738567,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,10.74949084,10.24949084
153,-68.61694,-68.89789,-63.81607,-64.41168,-78.03596,-74.31504,-71.20981,-67.04868,39.32800484,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,10.81670061,10.31670061
154,-71.19096,-70.34309,-63.85327,-65.269,-79.56518,-76.02793,-77.54989,-73.42783,39.59006906,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,10.88391039,10.38391039
155,-73.83275,-73.65141,-68.82903,-68.48753,-77.98643,-77.40746,-75.70827,-73.30286,39.8496232,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,10.95112016,10.45112016
156,-71.43306,-73.47955,-65.59007,-65.50109,-75.8763,-76.3821,-73.86097,-71.6298,40.10986853,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,11.01832994,10.51832994
157,-68.52404,-68.74869,-64.13628,-64.68974,-79.36756,-74.69501,-77.9864,-73.48111,40.36867523,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,11.08553971,10.58553971
158,-75.09081,-70.66493,-63.32663,-64.46413,-74.3908,-74.92245,-74.07445,-74.32485,40.62917256,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,11.15274949,10.65274949
159,-68.20134,-68.03444,-64.63787,-63.00986,-73.87725,-72.22247,-71.48692,-69.1656,40.88898754,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,11.21995927,10.71995927
160,-71.40386,-72.17345,-62.59152,-62.97803,-76.07407,-76.45036,-70.44316,-68.75793,41.14870405,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,11.28716904,10.78716904
161,-71.35387,-70.65535,-62.93943,-61.60701,-73.70152,-71.91212,-68.73534,-80.04099,41.40923214,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,11.35437882,10.85437882
162,-68.61597,-68.73305,-64.01944,-63.12659,-75.68652,-72.34884,-75.03303,-68.32099,41.66755581,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,11.42158859,10.92158859
163,-68.73097,-66.05993,-63.90373,-62.42513,-72.42606,-72.10882,-75.36495,-67.88881,41.92746615,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,11.48879837,10.98879837
164,-68.29089,-67.95248,-63.56069,-63.57401,-73.45985,-70.32473,-71.79539,-69.09941,42.18654275,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,11.55600815,11.05600815
165,-69.09361,-75.96053,-63.71884,-63.55575,-75.39355,-71.72371,-71.97642,-65.77751,42.44582963,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,11.62321792,11.12321792
166,-66.76852,-70.6026,-63.40776,-61.64538,-76.60194,-69.99884,-71.67627,-67.45483,42.70562029,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,11.6904277,11.1904277
167,-66.68312,-69.90829,-61.76415,-61.08052,-74.37828,-69.44284,-68.69184,-70.36423,42.96566939,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,11.75763747,11.25763747
168,-68.95499,-72.80424,-61.04417,-61.13538,-73.37641,-70.82919,-68.16808,-76.38892,43.22590923,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,11.82484725,11.32484725
169,-73.82642,-70.69872,-62.97629,-61.66822,-74.82977,-75.39579,-68.42626,-67.38052,43.48506451,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,11.89205703,11.39205703
170,-71.40022,-67.93807,-62.39585,-61.1133,-76.32468,-72.87866,-70.57877,-71.07301,43.74331665,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,11.9592668,11.4592668
171,-71.20255,-67.96744,-62.9,-61.74776,-82.26847,-77.18117,-75.60648,-70.19228,44.00301099,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,12.02647658,11.52647658
172,-78.06009,-67.49376,-65.1639,-64.0701,-81.63113,-71.93805,-78.45548,-67.84511,44.26055193,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,12.09368635,11.59368635
173,-70.81274,-75.01328,-65.16667,-63.68869,-78.07348,-76.38679,-79.73563,-75.66656,44.51947784,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,12.16089613,11.66089613
174,-75.12524,-87.98204,-65.87459,-63.52757,-82.33447,-74.55598,-75.62505,-71.13543,44.78015304,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,12.22810591,11.72810591
175,-78.71723,-77.3987,-63.74892,-63.17036,-77.40203,-74.19196,-74.79158,-68.42426,45.04006147,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,12.29531568,11.79531568
176,-76.78352,-74.49861,-62.34424,-61.59055,-76.00341,-71.42385,-68.91199,-67.0349,45.30012679,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,12.36252546,11.86252546
177,-71.97187,-76.45753,-64.53121,-62.64385,-72.66125,-71.28903,-71.64893,-70.91264,45.55937243,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,12.42973523,11.92973523
178,-73.64475,-74.44055,-64.55639,-63.93995,-73.13222,-69.54789,-78.56319,-73.58141,45.81879163,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,12.49694501,11.99694501
179,-73.4949,-70.34242,-64.55582,-65.29634,-72.83331,-71.25316,-78.98395,-70.35745,46.07712889,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,12.56415479,12.06415479
180,-77.87503,-71.91351,-64.36809,-65.4318,-69.76241,-68.34272,-80.47453,-69.56631,46.33608007,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,12.63136456,12.13136456
181,-74.16875,-70.72522,-65.91357,-65.91291,-72.83822,-70.69731,-78.07961,-81.3765,46.5952847,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,3,12.69857434,12.19857434
