,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,channel,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
36,-75.74491,-64.13278,-77.5876,-72.6795,-75.83549,-70.23357,-71.60754,-75.71362,4.736832857131958,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.6186440677966103,1.1186440677966103
37,-84.51533,-71.07071,-96.45454,-81.35677,-86.06904,-78.57803,-77.57743,-84.01534,4.862531661987305,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.649717514124294,1.149717514124294
38,-71.94866,-61.36921,-68.70253,-73.4031,-82.10928,-93.54901,-66.08878,-75.41365,4.989601373672485,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.6807909604519775,1.1807909604519775
39,-73.59504,-70.1963,-76.25625,-78.90528,-86.45483,-84.49136,-78.20357,-106.05144,5.116760492324829,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.7118644067796611,1.2118644067796611
40,-67.8656,-59.60544,-69.57735,-72.34465,-71.86569,-70.62751,-69.76317,-70.76464,5.2445361614227295,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.7429378531073447,1.2429378531073447
41,-80.43083,-80.41136,-83.1903,-86.56793,-88.15604,-75.7893,-83.87204,-86.28014,5.370628356933594,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.7740112994350283,1.2740112994350283
42,-88.5363,-62.60547,-70.29456,-75.6561,-90.55702,-85.55787,-74.13762,-71.46737,5.499480485916138,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.805084745762712,1.305084745762712
43,-68.03322,-65.09309,-68.29456,-75.0695,-103.00389,-71.53063,-76.71994,-70.47359,5.625426292419434,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.8361581920903955,1.3361581920903955
44,-78.45279,-70.33038,-72.0118,-81.88702,-78.84002,-72.9192,-76.82298,-75.29335,5.753333330154419,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.8672316384180792,1.3672316384180792
45,-69.15162,-66.46442,-70.75025,-75.00776,-85.48338,-83.42199,-74.99036,-70.26657,5.879871368408203,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,1.8983050847457628,1.3983050847457628
